Duration,PID,group,Task,Performance,Topic
60,624,A,F 27,3,Quali
60,624,A,F 28,0,Quali
60,624,A,F 29,3,Quali
60,624,A,F 30,3,Quali
60,624,A,F 31,3,Quali
60,624,A,F 32,0,Quali
60,624,A,F 33,3,Quali
60,624,A,F 34,0,Quali
60,624,A,F 35,3,Quali
60,624,A,F 36,0,Quali
60,624,A,F 37,3,Quali
60,624,A,F 38,0,Quali
60,624,A,F 39,3,Quali
60,624,A,F 40,0,Quali
60,624,A,F 41,3,Quali
60,624,A,F 42,3,Quali
59,699,B,F 1,0.75,Methodology
59,699,B,F 2,0,Methodology
59,699,B,F 3,1,Methodology
59,699,B,F 4,2.5,Measurement Theory
59,699,B,F 5,3,Measurement Theory
59,699,B,F 6,2.25,Measurement Theory
59,699,B,F 7,3,Distribution
59,699,B,F 8,2,Distribution
59,699,B,F 9,3,Distribution
59,699,B,F 10,3,Cross Table
59,699,B,F 11,3,Cross Table
59,699,B,F 12,1.5,Cross Table
59,699,B,F 13,0,Correlation
59,699,B,F 14,0,Correlation
59,699,B,F 15,0,Correlation
59,699,B,F 19,3,Mean Difference
59,699,B,F 20,1,Mean Difference
59,699,B,F 21,0,Mean Difference
59,699,B,F 25,3,Quali
59,699,B,F 26,0,Quali
59,699,B,F 27,3,Quali
59,699,B,F 28,3,Quali
59,699,B,F 29,0,Quali
59,699,B,F 30,3,Quali
59,699,B,F 31,3,Quali
59,699,B,F 32,3,Quali
59,699,B,F 33,3,Quali
59,699,B,F 34,0,Quali
59,699,B,F 35,3,Quali
59,699,B,F 36,3,Quali
59,699,B,F 37,3,Quali
59,699,B,F 38,3,Quali
59,699,B,F 39,3,Quali
59,699,B,F 40,0,Quali
59,699,B,F 41,3,Quali
59,699,B,F 42,3,Quali
60,750,A,F 1,3,Methodology
60,750,A,F 2,3,Methodology
60,750,A,F 3,1,Methodology
60,750,A,F 4,2.5,Measurement Theory
60,750,A,F 5,1,Measurement Theory
60,750,A,F 6,1.5,Measurement Theory
60,750,A,F 7,3,Distribution
60,750,A,F 8,3,Distribution
60,750,A,F 9,1.5,Distribution
60,750,A,F 10,1.5,Cross Table
60,750,A,F 11,0,Cross Table
60,750,A,F 12,1.5,Cross Table
60,750,A,F 13,3,Correlation
60,750,A,F 14,3,Correlation
60,750,A,F 15,1,Correlation
60,750,A,F 19,3,Mean Difference
60,750,A,F 20,2,Mean Difference
60,750,A,F 21,0.75,Mean Difference
60,750,A,F 25,3,Quali
60,750,A,F 26,3,Quali
60,750,A,F 27,3,Quali
60,750,A,F 28,3,Quali
60,750,A,F 29,0,Quali
60,750,A,F 30,0.75,Quali
60,750,A,F 31,0,Quali
60,750,A,F 32,3,Quali
60,750,A,F 33,3,Quali
60,750,A,F 34,3,Quali
60,750,A,F 35,3,Quali
60,750,A,F 36,3,Quali
60,750,A,F 37,3,Quali
60,750,A,F 38,0,Quali
60,750,A,F 39,3,Quali
60,750,A,F 40,0,Quali
60,750,A,F 41,0,Quali
60,750,A,F 42,3,Quali
60,885,B,F 1,0,Methodology
60,885,B,F 2,0,Methodology
60,885,B,F 3,1,Methodology
60,885,B,F 4,2.5,Measurement Theory
60,885,B,F 5,0,Measurement Theory
60,885,B,F 6,0.75,Measurement Theory
60,885,B,F 7,0,Distribution
60,885,B,F 8,1,Distribution
60,885,B,F 9,3,Distribution
60,885,B,F 10,1.5,Cross Table
60,885,B,F 11,0,Cross Table
60,885,B,F 12,1.5,Cross Table
60,885,B,F 13,2,Correlation
60,885,B,F 14,0,Correlation
60,885,B,F 15,0,Correlation
60,885,B,F 19,3,Mean Difference
60,885,B,F 20,0,Mean Difference
60,885,B,F 21,2.25,Mean Difference
60,885,B,F 25,3,Quali
60,885,B,F 26,0,Quali
60,885,B,F 27,0,Quali
60,885,B,F 28,3,Quali
60,885,B,F 29,3,Quali
60,885,B,F 30,0,Quali
60,885,B,F 31,0,Quali
60,885,B,F 32,0,Quali
60,885,B,F 33,3,Quali
60,885,B,F 34,0,Quali
60,885,B,F 35,0,Quali
60,885,B,F 36,0,Quali
60,885,B,F 37,3,Quali
60,885,B,F 38,0,Quali
60,885,B,F 39,0,Quali
60,885,B,F 40,0,Quali
60,885,B,F 41,0,Quali
60,885,B,F 42,0,Quali
60,813,B,F 1,1.5,Methodology
60,813,B,F 2,0,Methodology
60,813,B,F 3,2,Methodology
60,813,B,F 4,3,Measurement Theory
60,813,B,F 5,1,Measurement Theory
60,813,B,F 6,2.25,Measurement Theory
60,813,B,F 7,3,Distribution
60,813,B,F 8,1,Distribution
60,813,B,F 9,3,Distribution
60,813,B,F 10,3,Cross Table
60,813,B,F 11,0,Cross Table
60,813,B,F 12,1.5,Cross Table
60,813,B,F 13,3,Correlation
60,813,B,F 14,0,Correlation
60,813,B,F 15,0,Correlation
60,813,B,F 19,0,Mean Difference
60,813,B,F 20,2,Mean Difference
60,813,B,F 21,0,Mean Difference
60,813,B,F 25,3,Quali
60,813,B,F 26,0,Quali
60,813,B,F 27,0,Quali
60,813,B,F 28,0,Quali
60,813,B,F 29,0,Quali
60,813,B,F 30,2.25,Quali
60,813,B,F 31,3,Quali
60,813,B,F 32,3,Quali
60,813,B,F 33,3,Quali
60,813,B,F 34,3,Quali
60,813,B,F 35,0,Quali
60,813,B,F 36,0,Quali
60,813,B,F 37,0,Quali
60,813,B,F 38,0,Quali
60,813,B,F 39,3,Quali
60,813,B,F 40,0,Quali
60,813,B,F 41,0,Quali
60,813,B,F 42,3,Quali
60,539,A,F 1,1,Methodology
60,539,A,F 2,0,Methodology
60,539,A,F 3,2,Methodology
60,539,A,F 4,3,Measurement Theory
60,539,A,F 5,0,Measurement Theory
60,539,A,F 6,3,Measurement Theory
60,539,A,F 7,3,Distribution
60,539,A,F 8,2,Distribution
60,539,A,F 9,0,Distribution
60,539,A,F 10,3,Cross Table
60,539,A,F 11,0,Cross Table
60,539,A,F 12,2,Cross Table
60,539,A,F 13,0,Correlation
60,539,A,F 14,0,Correlation
60,539,A,F 15,0,Correlation
60,539,A,F 19,3,Mean Difference
60,539,A,F 20,1.5,Mean Difference
60,539,A,F 21,2.25,Mean Difference
60,539,A,F 25,3,Quali
60,539,A,F 26,3,Quali
60,539,A,F 27,3,Quali
60,539,A,F 28,3,Quali
60,539,A,F 29,0,Quali
60,539,A,F 30,0,Quali
60,539,A,F 31,3,Quali
60,539,A,F 32,3,Quali
60,539,A,F 33,3,Quali
60,539,A,F 34,0,Quali
60,539,A,F 35,3,Quali
60,539,A,F 36,0,Quali
60,539,A,F 37,3,Quali
60,539,A,F 38,3,Quali
60,539,A,F 39,0,Quali
60,539,A,F 40,0,Quali
60,539,A,F 41,3,Quali
60,539,A,F 42,3,Quali
60,771,A,F 1,0.75,Methodology
60,771,A,F 2,3,Methodology
60,771,A,F 3,1,Methodology
60,771,A,F 4,3,Measurement Theory
60,771,A,F 5,1,Measurement Theory
60,771,A,F 6,3,Measurement Theory
60,771,A,F 7,3,Distribution
60,771,A,F 8,0,Distribution
60,771,A,F 9,0,Distribution
60,771,A,F 10,1.5,Cross Table
60,771,A,F 11,0,Cross Table
60,771,A,F 12,1,Cross Table
60,771,A,F 13,0,Correlation
60,771,A,F 14,3,Correlation
60,771,A,F 15,2,Correlation
60,771,A,F 19,3,Mean Difference
60,771,A,F 20,3,Mean Difference
60,771,A,F 21,3,Mean Difference
60,771,A,F 25,0,Quali
60,771,A,F 26,0,Quali
60,771,A,F 27,3,Quali
60,771,A,F 28,3,Quali
60,771,A,F 29,0,Quali
60,771,A,F 30,1.5,Quali
60,771,A,F 31,3,Quali
60,771,A,F 32,3,Quali
60,771,A,F 33,0,Quali
60,771,A,F 34,0,Quali
60,771,A,F 35,0,Quali
60,771,A,F 36,0,Quali
60,771,A,F 37,3,Quali
60,771,A,F 38,0,Quali
60,771,A,F 39,3,Quali
60,771,A,F 40,0,Quali
60,771,A,F 41,3,Quali
60,771,A,F 42,3,Quali
60,806,B,F 1,3,Methodology
60,806,B,F 2,3,Methodology
60,806,B,F 3,3,Methodology
60,806,B,F 4,3,Measurement Theory
60,806,B,F 5,1,Measurement Theory
60,806,B,F 6,3,Measurement Theory
60,806,B,F 7,3,Distribution
60,806,B,F 8,2,Distribution
60,806,B,F 9,3,Distribution
60,806,B,F 10,3,Cross Table
60,806,B,F 11,0,Cross Table
60,806,B,F 12,2,Cross Table
60,806,B,F 13,0,Correlation
60,806,B,F 14,0,Correlation
60,806,B,F 15,3,Correlation
60,806,B,F 19,3,Mean Difference
60,806,B,F 20,1,Mean Difference
60,806,B,F 21,0,Mean Difference
60,806,B,F 25,3,Quali
60,806,B,F 26,3,Quali
60,806,B,F 27,3,Quali
60,806,B,F 28,3,Quali
60,806,B,F 29,0,Quali
60,806,B,F 30,2.25,Quali
60,806,B,F 31,3,Quali
60,806,B,F 32,0,Quali
60,806,B,F 33,3,Quali
60,806,B,F 34,3,Quali
60,806,B,F 35,0,Quali
60,806,B,F 36,0,Quali
60,806,B,F 37,3,Quali
60,806,B,F 38,3,Quali
60,806,B,F 39,3,Quali
60,806,B,F 40,3,Quali
60,806,B,F 41,0,Quali
60,806,B,F 42,3,Quali
60,865,A,F 1,2.25,Methodology
60,865,A,F 2,3,Methodology
60,865,A,F 3,0,Methodology
60,865,A,F 4,2.5,Measurement Theory
60,865,A,F 5,1,Measurement Theory
60,865,A,F 6,3,Measurement Theory
60,865,A,F 7,3,Distribution
60,865,A,F 8,3,Distribution
60,865,A,F 9,1.5,Distribution
60,865,A,F 10,3,Cross Table
60,865,A,F 11,3,Cross Table
60,865,A,F 12,0,Cross Table
60,865,A,F 13,3,Correlation
60,865,A,F 14,3,Correlation
60,865,A,F 15,3,Correlation
60,865,A,F 19,3,Mean Difference
60,865,A,F 20,2,Mean Difference
60,865,A,F 21,3,Mean Difference
60,865,A,F 25,0,Quali
60,865,A,F 26,3,Quali
60,865,A,F 27,3,Quali
60,865,A,F 28,3,Quali
60,865,A,F 29,0,Quali
60,865,A,F 30,3,Quali
60,865,A,F 31,3,Quali
60,865,A,F 32,0,Quali
60,865,A,F 33,0,Quali
60,865,A,F 34,0,Quali
60,865,A,F 35,3,Quali
60,865,A,F 36,0,Quali
60,865,A,F 37,3,Quali
60,865,A,F 38,0,Quali
60,865,A,F 39,3,Quali
60,865,A,F 40,3,Quali
60,865,A,F 41,3,Quali
60,865,A,F 42,3,Quali
60,742,A,F 1,3,Methodology
60,742,A,F 2,1.5,Methodology
60,742,A,F 3,1,Methodology
60,742,A,F 4,3,Measurement Theory
60,742,A,F 5,3,Measurement Theory
60,742,A,F 6,3,Measurement Theory
60,742,A,F 7,3,Distribution
60,742,A,F 8,2,Distribution
60,742,A,F 9,3,Distribution
60,742,A,F 10,1.5,Cross Table
60,742,A,F 11,3,Cross Table
60,742,A,F 12,0,Cross Table
60,742,A,F 13,3,Correlation
60,742,A,F 14,3,Correlation
60,742,A,F 15,3,Correlation
60,742,A,F 19,3,Mean Difference
60,742,A,F 20,3,Mean Difference
60,742,A,F 21,2.25,Mean Difference
60,742,A,F 25,3,Quali
60,742,A,F 26,3,Quali
60,742,A,F 27,3,Quali
60,742,A,F 28,3,Quali
60,742,A,F 29,3,Quali
60,742,A,F 30,3,Quali
60,742,A,F 31,0,Quali
60,742,A,F 32,0,Quali
60,742,A,F 33,0,Quali
60,742,A,F 34,0,Quali
60,742,A,F 35,0,Quali
60,742,A,F 36,3,Quali
60,742,A,F 37,3,Quali
60,742,A,F 38,0,Quali
60,742,A,F 39,0,Quali
60,742,A,F 40,0,Quali
60,742,A,F 41,0,Quali
60,742,A,F 42,3,Quali
60,773,A,F 1,0,Methodology
60,773,A,F 2,3,Methodology
60,773,A,F 3,0,Methodology
60,773,A,F 4,2.5,Measurement Theory
60,773,A,F 5,1,Measurement Theory
60,773,A,F 6,1.5,Measurement Theory
60,773,A,F 7,3,Distribution
60,773,A,F 8,0,Distribution
60,773,A,F 9,3,Distribution
60,773,A,F 10,3,Cross Table
60,773,A,F 11,0,Cross Table
60,773,A,F 12,1.5,Cross Table
60,773,A,F 13,1,Correlation
60,773,A,F 14,0,Correlation
60,773,A,F 15,1,Correlation
60,773,A,F 19,0,Mean Difference
60,773,A,F 20,3,Mean Difference
60,773,A,F 21,2.25,Mean Difference
60,773,A,F 25,0,Quali
60,773,A,F 26,3,Quali
60,773,A,F 27,0,Quali
60,773,A,F 28,3,Quali
60,773,A,F 29,3,Quali
60,773,A,F 30,2.25,Quali
60,773,A,F 31,3,Quali
60,773,A,F 32,0,Quali
60,773,A,F 33,3,Quali
60,773,A,F 34,0,Quali
60,773,A,F 35,3,Quali
60,773,A,F 36,0,Quali
60,773,A,F 37,3,Quali
60,773,A,F 38,3,Quali
60,773,A,F 39,0,Quali
60,773,A,F 40,0,Quali
60,773,A,F 41,3,Quali
60,773,A,F 42,3,Quali
60,553,B,F 1,0,Methodology
60,553,B,F 2,0,Methodology
60,553,B,F 3,0,Methodology
60,553,B,F 4,1,Measurement Theory
60,553,B,F 5,0,Measurement Theory
60,553,B,F 6,0.75,Measurement Theory
60,553,B,F 7,0,Distribution
60,553,B,F 8,0,Distribution
60,553,B,F 9,3,Distribution
60,553,B,F 10,3,Cross Table
60,553,B,F 11,0,Cross Table
60,553,B,F 12,0,Cross Table
60,553,B,F 13,0,Correlation
60,553,B,F 14,0,Correlation
60,553,B,F 15,0,Correlation
60,553,B,F 19,0,Mean Difference
60,553,B,F 20,0,Mean Difference
60,553,B,F 21,3,Mean Difference
60,553,B,F 25,3,Quali
60,553,B,F 26,0,Quali
60,553,B,F 27,3,Quali
60,553,B,F 28,3,Quali
60,553,B,F 29,0,Quali
60,553,B,F 30,3,Quali
60,553,B,F 31,3,Quali
60,553,B,F 32,0,Quali
60,553,B,F 33,3,Quali
60,553,B,F 34,3,Quali
60,553,B,F 35,0,Quali
60,553,B,F 36,0,Quali
60,553,B,F 37,3,Quali
60,553,B,F 38,0,Quali
60,553,B,F 39,3,Quali
60,553,B,F 40,0,Quali
60,553,B,F 41,3,Quali
60,553,B,F 42,3,Quali
60,357,A,F 1,3,Methodology
60,357,A,F 2,0,Methodology
60,357,A,F 3,3,Methodology
60,357,A,F 4,2,Measurement Theory
60,357,A,F 5,3,Measurement Theory
60,357,A,F 6,1.5,Measurement Theory
60,357,A,F 7,3,Distribution
60,357,A,F 8,1,Distribution
60,357,A,F 9,1.5,Distribution
60,357,A,F 10,3,Cross Table
60,357,A,F 11,0,Cross Table
60,357,A,F 12,0,Cross Table
60,357,A,F 13,0,Correlation
60,357,A,F 14,3,Correlation
60,357,A,F 15,1,Correlation
60,357,A,F 19,3,Mean Difference
60,357,A,F 20,0,Mean Difference
60,357,A,F 21,0,Mean Difference
60,357,A,F 25,3,Quali
60,357,A,F 26,3,Quali
60,357,A,F 27,3,Quali
60,357,A,F 28,3,Quali
60,357,A,F 29,0,Quali
60,357,A,F 30,2.25,Quali
60,357,A,F 31,3,Quali
60,357,A,F 32,3,Quali
60,357,A,F 33,3,Quali
60,357,A,F 34,0,Quali
60,357,A,F 35,0,Quali
60,357,A,F 36,0,Quali
60,357,A,F 37,3,Quali
60,357,A,F 38,0,Quali
60,357,A,F 39,3,Quali
60,357,A,F 40,3,Quali
60,357,A,F 41,3,Quali
60,357,A,F 42,3,Quali
60,688,B,F 1,2.25,Methodology
60,688,B,F 2,0,Methodology
60,688,B,F 3,0,Methodology
60,688,B,F 4,3,Measurement Theory
60,688,B,F 5,3,Measurement Theory
60,688,B,F 6,3,Measurement Theory
60,688,B,F 7,3,Distribution
60,688,B,F 8,2,Distribution
60,688,B,F 9,3,Distribution
60,688,B,F 10,3,Cross Table
60,688,B,F 11,0,Cross Table
60,688,B,F 12,3,Cross Table
60,688,B,F 13,3,Correlation
60,688,B,F 14,0,Correlation
60,688,B,F 15,2,Correlation
60,688,B,F 19,3,Mean Difference
60,688,B,F 20,0,Mean Difference
60,688,B,F 21,2,Mean Difference
60,688,B,F 25,3,Quali
60,688,B,F 26,3,Quali
60,688,B,F 27,0,Quali
60,688,B,F 28,3,Quali
60,688,B,F 29,0,Quali
60,688,B,F 30,3,Quali
60,688,B,F 31,3,Quali
60,688,B,F 32,0,Quali
60,688,B,F 33,3,Quali
60,688,B,F 34,0,Quali
60,688,B,F 35,3,Quali
60,688,B,F 36,3,Quali
60,688,B,F 37,0,Quali
60,688,B,F 38,0,Quali
60,688,B,F 39,3,Quali
60,688,B,F 40,3,Quali
60,688,B,F 41,0,Quali
60,688,B,F 42,3,Quali
57,557,B,F 1,0,Methodology
57,557,B,F 2,1.5,Methodology
57,557,B,F 3,0,Methodology
57,557,B,F 4,2.5,Measurement Theory
57,557,B,F 5,1,Measurement Theory
57,557,B,F 6,2.25,Measurement Theory
57,557,B,F 7,3,Distribution
57,557,B,F 8,2,Distribution
57,557,B,F 9,3,Distribution
57,557,B,F 10,0,Cross Table
57,557,B,F 11,3,Cross Table
57,557,B,F 12,3,Cross Table
57,557,B,F 13,3,Correlation
57,557,B,F 14,3,Correlation
57,557,B,F 15,1,Correlation
57,557,B,F 19,2,Mean Difference
57,557,B,F 20,0,Mean Difference
57,557,B,F 21,1,Mean Difference
57,557,B,F 25,3,Quali
57,557,B,F 26,3,Quali
57,557,B,F 27,3,Quali
57,557,B,F 28,3,Quali
57,557,B,F 29,3,Quali
57,557,B,F 30,1.5,Quali
57,557,B,F 31,0,Quali
57,557,B,F 32,0,Quali
57,557,B,F 33,3,Quali
57,557,B,F 34,0,Quali
57,557,B,F 35,3,Quali
57,557,B,F 36,0,Quali
57,557,B,F 37,3,Quali
57,557,B,F 38,0,Quali
57,557,B,F 39,3,Quali
57,557,B,F 40,3,Quali
57,557,B,F 41,3,Quali
57,557,B,F 42,3,Quali
60,692,A,F 1,1.5,Methodology
60,692,A,F 2,3,Methodology
60,692,A,F 3,0,Methodology
60,692,A,F 4,2,Measurement Theory
60,692,A,F 5,3,Measurement Theory
60,692,A,F 6,0.75,Measurement Theory
60,692,A,F 7,3,Distribution
60,692,A,F 8,0,Distribution
60,692,A,F 9,3,Distribution
60,692,A,F 10,3,Cross Table
60,692,A,F 11,3,Cross Table
60,692,A,F 12,3,Cross Table
60,692,A,F 13,1.5,Correlation
60,692,A,F 14,0,Correlation
60,692,A,F 15,2,Correlation
60,692,A,F 19,0,Mean Difference
60,692,A,F 20,2,Mean Difference
60,692,A,F 21,2,Mean Difference
60,692,A,F 25,3,Quali
60,692,A,F 26,0,Quali
60,692,A,F 27,0,Quali
60,692,A,F 28,0,Quali
60,692,A,F 29,0,Quali
60,692,A,F 30,1.5,Quali
60,692,A,F 31,0,Quali
60,692,A,F 32,0,Quali
60,692,A,F 33,0,Quali
60,692,A,F 34,0,Quali
60,692,A,F 35,3,Quali
60,692,A,F 36,3,Quali
60,692,A,F 37,3,Quali
60,692,A,F 38,0,Quali
60,692,A,F 39,3,Quali
60,692,A,F 40,3,Quali
60,692,A,F 41,3,Quali
60,692,A,F 42,3,Quali
60,561,A,F 1,2,Methodology
60,561,A,F 2,0,Methodology
60,561,A,F 3,2,Methodology
60,561,A,F 4,3,Measurement Theory
60,561,A,F 5,3,Measurement Theory
60,561,A,F 6,1.5,Measurement Theory
60,561,A,F 7,3,Distribution
60,561,A,F 8,0,Distribution
60,561,A,F 9,3,Distribution
60,561,A,F 10,3,Cross Table
60,561,A,F 11,3,Cross Table
60,561,A,F 12,1.5,Cross Table
60,561,A,F 13,3,Correlation
60,561,A,F 14,0,Correlation
60,561,A,F 15,2,Correlation
60,561,A,F 19,3,Mean Difference
60,561,A,F 20,2,Mean Difference
60,561,A,F 21,3,Mean Difference
60,561,A,F 25,3,Quali
60,561,A,F 26,0,Quali
60,561,A,F 27,3,Quali
60,561,A,F 28,3,Quali
60,561,A,F 29,0,Quali
60,561,A,F 30,3,Quali
60,561,A,F 31,3,Quali
60,561,A,F 32,0,Quali
60,561,A,F 33,3,Quali
60,561,A,F 34,3,Quali
60,561,A,F 35,3,Quali
60,561,A,F 36,3,Quali
60,561,A,F 37,3,Quali
60,561,A,F 38,0,Quali
60,561,A,F 39,0,Quali
60,561,A,F 40,3,Quali
60,561,A,F 41,3,Quali
60,561,A,F 42,3,Quali
60,302,B,F 1,2,Methodology
60,302,B,F 2,3,Methodology
60,302,B,F 3,2,Methodology
60,302,B,F 4,2,Measurement Theory
60,302,B,F 5,3,Measurement Theory
60,302,B,F 6,2.25,Measurement Theory
60,302,B,F 7,3,Distribution
60,302,B,F 8,3,Distribution
60,302,B,F 9,3,Distribution
60,302,B,F 10,1.5,Cross Table
60,302,B,F 11,0,Cross Table
60,302,B,F 12,0,Cross Table
60,302,B,F 13,0,Correlation
60,302,B,F 14,3,Correlation
60,302,B,F 15,3,Correlation
60,302,B,F 19,3,Mean Difference
60,302,B,F 20,2,Mean Difference
60,302,B,F 21,3,Mean Difference
60,302,B,F 25,3,Quali
60,302,B,F 26,0,Quali
60,302,B,F 27,3,Quali
60,302,B,F 28,3,Quali
60,302,B,F 29,0,Quali
60,302,B,F 30,3,Quali
60,302,B,F 31,3,Quali
60,302,B,F 32,0,Quali
60,302,B,F 33,3,Quali
60,302,B,F 34,0,Quali
60,302,B,F 35,3,Quali
60,302,B,F 36,3,Quali
60,302,B,F 37,3,Quali
60,302,B,F 38,0,Quali
60,302,B,F 39,0,Quali
60,302,B,F 40,0,Quali
60,302,B,F 41,0,Quali
60,302,B,F 42,3,Quali
60,805,A,F 1,1.5,Methodology
60,805,A,F 2,1.5,Methodology
60,805,A,F 3,3,Methodology
60,805,A,F 4,2.5,Measurement Theory
60,805,A,F 5,3,Measurement Theory
60,805,A,F 6,3,Measurement Theory
60,805,A,F 7,3,Distribution
60,805,A,F 8,2,Distribution
60,805,A,F 9,3,Distribution
60,805,A,F 10,3,Cross Table
60,805,A,F 11,3,Cross Table
60,805,A,F 12,0,Cross Table
60,805,A,F 13,3,Correlation
60,805,A,F 14,3,Correlation
60,805,A,F 15,3,Correlation
60,805,A,F 19,3,Mean Difference
60,805,A,F 20,0,Mean Difference
60,805,A,F 21,3,Mean Difference
60,805,A,F 25,3,Quali
60,805,A,F 26,3,Quali
60,805,A,F 27,3,Quali
60,805,A,F 28,3,Quali
60,805,A,F 29,3,Quali
60,805,A,F 30,1.5,Quali
60,805,A,F 31,3,Quali
60,805,A,F 32,3,Quali
60,805,A,F 33,3,Quali
60,805,A,F 34,3,Quali
60,805,A,F 35,0,Quali
60,805,A,F 36,3,Quali
60,805,A,F 37,3,Quali
60,805,A,F 38,3,Quali
60,805,A,F 39,3,Quali
60,805,A,F 40,0,Quali
60,805,A,F 41,3,Quali
60,805,A,F 42,3,Quali
60,784,A,F 1,1.5,Methodology
60,784,A,F 2,3,Methodology
60,784,A,F 3,3,Methodology
60,784,A,F 4,2.5,Measurement Theory
60,784,A,F 5,1,Measurement Theory
60,784,A,F 6,2.25,Measurement Theory
60,784,A,F 7,3,Distribution
60,784,A,F 8,3,Distribution
60,784,A,F 9,0,Distribution
60,784,A,F 10,3,Cross Table
60,784,A,F 11,3,Cross Table
60,784,A,F 12,1.5,Cross Table
60,784,A,F 13,1.5,Correlation
60,784,A,F 14,3,Correlation
60,784,A,F 15,3,Correlation
60,784,A,F 19,3,Mean Difference
60,784,A,F 20,3,Mean Difference
60,784,A,F 21,3,Mean Difference
60,784,A,F 25,3,Quali
60,784,A,F 26,3,Quali
60,784,A,F 27,3,Quali
60,784,A,F 28,3,Quali
60,784,A,F 29,0,Quali
60,784,A,F 30,3,Quali
60,784,A,F 31,3,Quali
60,784,A,F 32,0,Quali
60,784,A,F 33,0,Quali
60,784,A,F 34,3,Quali
60,784,A,F 35,3,Quali
60,784,A,F 36,3,Quali
60,784,A,F 37,3,Quali
60,784,A,F 38,3,Quali
60,784,A,F 39,3,Quali
60,784,A,F 40,0,Quali
60,784,A,F 41,0,Quali
60,784,A,F 42,3,Quali
59,556,A,F 1,1.5,Methodology
59,556,A,F 2,3,Methodology
59,556,A,F 3,0,Methodology
59,556,A,F 4,3,Measurement Theory
59,556,A,F 5,3,Measurement Theory
59,556,A,F 6,3,Measurement Theory
59,556,A,F 7,0,Distribution
59,556,A,F 8,3,Distribution
59,556,A,F 9,3,Distribution
59,556,A,F 10,3,Cross Table
59,556,A,F 11,0,Cross Table
59,556,A,F 12,3,Cross Table
59,556,A,F 13,0,Correlation
59,556,A,F 14,3,Correlation
59,556,A,F 15,3,Correlation
59,556,A,F 19,3,Mean Difference
59,556,A,F 20,0,Mean Difference
59,556,A,F 21,1.5,Mean Difference
59,556,A,F 25,3,Quali
59,556,A,F 26,3,Quali
59,556,A,F 27,3,Quali
59,556,A,F 28,3,Quali
59,556,A,F 29,3,Quali
59,556,A,F 30,3,Quali
59,556,A,F 31,0,Quali
59,556,A,F 32,3,Quali
59,556,A,F 33,3,Quali
59,556,A,F 34,3,Quali
59,556,A,F 35,0,Quali
59,556,A,F 36,3,Quali
59,556,A,F 37,3,Quali
59,556,A,F 38,3,Quali
59,556,A,F 39,0,Quali
59,556,A,F 40,3,Quali
59,556,A,F 41,0,Quali
59,556,A,F 42,3,Quali
60,575,B,F 1,3,Methodology
60,575,B,F 2,3,Methodology
60,575,B,F 3,2,Methodology
60,575,B,F 4,2.5,Measurement Theory
60,575,B,F 5,3,Measurement Theory
60,575,B,F 6,1.5,Measurement Theory
60,575,B,F 7,3,Distribution
60,575,B,F 8,3,Distribution
60,575,B,F 9,3,Distribution
60,575,B,F 10,3,Cross Table
60,575,B,F 11,3,Cross Table
60,575,B,F 12,2,Cross Table
60,575,B,F 13,0,Correlation
60,575,B,F 14,3,Correlation
60,575,B,F 15,1,Correlation
60,575,B,F 19,3,Mean Difference
60,575,B,F 20,3,Mean Difference
60,575,B,F 21,3,Mean Difference
60,575,B,F 25,3,Quali
60,575,B,F 26,0,Quali
60,575,B,F 27,3,Quali
60,575,B,F 28,3,Quali
60,575,B,F 29,0,Quali
60,575,B,F 30,3,Quali
60,575,B,F 31,3,Quali
60,575,B,F 32,0,Quali
60,575,B,F 33,3,Quali
60,575,B,F 34,3,Quali
60,575,B,F 35,3,Quali
60,575,B,F 36,0,Quali
60,575,B,F 37,3,Quali
60,575,B,F 38,3,Quali
60,575,B,F 39,3,Quali
60,575,B,F 40,3,Quali
60,575,B,F 41,3,Quali
60,575,B,F 42,3,Quali
60,915,A,F 1,2.25,Methodology
60,915,A,F 2,3,Methodology
60,915,A,F 3,2,Methodology
60,915,A,F 4,3,Measurement Theory
60,915,A,F 5,1,Measurement Theory
60,915,A,F 6,1.5,Measurement Theory
60,915,A,F 7,3,Distribution
60,915,A,F 8,0,Distribution
60,915,A,F 9,1.5,Distribution
60,915,A,F 10,3,Cross Table
60,915,A,F 11,0,Cross Table
60,915,A,F 12,3,Cross Table
60,915,A,F 13,0,Correlation
60,915,A,F 14,0,Correlation
60,915,A,F 15,3,Correlation
60,915,A,F 19,3,Mean Difference
60,915,A,F 20,0,Mean Difference
60,915,A,F 21,1.5,Mean Difference
60,915,A,F 25,0,Quali
60,915,A,F 26,3,Quali
60,915,A,F 27,0,Quali
60,915,A,F 28,3,Quali
60,915,A,F 29,3,Quali
60,915,A,F 30,3,Quali
60,915,A,F 31,0,Quali
60,915,A,F 32,3,Quali
60,915,A,F 33,0,Quali
60,915,A,F 34,0,Quali
60,915,A,F 35,3,Quali
60,915,A,F 36,3,Quali
60,915,A,F 37,0,Quali
60,915,A,F 38,0,Quali
60,915,A,F 39,0,Quali
60,915,A,F 40,0,Quali
60,915,A,F 41,0,Quali
60,915,A,F 42,3,Quali
60,911,A,F 1,1.5,Methodology
60,911,A,F 2,3,Methodology
60,911,A,F 3,1,Methodology
60,911,A,F 4,2.5,Measurement Theory
60,911,A,F 5,1,Measurement Theory
60,911,A,F 6,1.5,Measurement Theory
